pathway	pval	padj	ES	NES	nMoreExtreme	size
BIOCARTA_ACTINY_PATHWAY	0.493801652892562	0.828596230853239	-0.286647918113607	-0.943473483796047	238	7
BIOCARTA_EICOSANOID_PATHWAY	0.608433734939759	0.859458151910982	0.204087599000691	0.877159378060046	302	12
BIOCARTA_CHREBP_PATHWAY	0.808880308880309	0.920397496022974	0.218743239704426	0.727636110299176	418	7
BIOCARTA_LIS1_PATHWAY	0.347222222222222	0.76649016790347	-0.250837187051507	-1.08183863029647	174	12
BIOCARTA_HSWI_SNF_PATHWAY	0.577437858508604	0.839002267573696	0.218941326530612	0.876293225855311	301	10
BIOCARTA_PCAF_PATHWAY	0.160824742268041	0.580023660638837	-0.353297019618263	-1.32054196576681	77	9
BIOCARTA_LYMPHOCYTE_PATHWAY	0.398797595190381	0.770609613708497	-0.33110190202954	-1.02686799464784	198	6
BIOCARTA_AMAN_PATHWAY	0.0858895705521472	0.4972554084598	-0.515339867718543	-1.45161616752607	41	5
BIOCARTA_EFP_PATHWAY	0.0502008032128514	0.414061974860523	0.367046723010684	1.57755040899834	24	12
BIOCARTA_ERAD_PATHWAY	0.788118811881188	0.908921471172962	-0.166279219544509	-0.737413581664173	397	13
BIOCARTA_BTG2_PATHWAY	0.32495164410058	0.76649016790347	0.289243169035915	1.09344358043436	167	9
BIOCARTA_TERT_PATHWAY	0.994152046783626	0.995753715498938	0.162738066778229	0.456826211458037	509	5
BIOCARTA_CTBP1_PATHWAY	0.299435028248588	0.76649016790347	0.307209469153515	1.10545539064765	158	8
BIOCARTA_PRION_PATHWAY	0.85360824742268	0.948453608247423	-0.180957442097338	-0.676376768096009	413	9
BIOCARTA_PRC2_PATHWAY	0.390396659707724	0.770609613708497	-0.25813137755102	-1.01060804002514	186	10
BIOCARTA_RANBP2_PATHWAY	0.933734939759036	0.983309759547383	0.137630893531069	0.591531428478181	464	12
BIOCARTA_IRES_PATHWAY	0.811623246492986	0.920397496022974	-0.236478588885347	-0.733406521851338	404	6
BIOCARTA_PLC_PATHWAY	0.343949044585987	0.76649016790347	-0.307069982464531	-1.07165199563686	161	8
BIOCARTA_CDC25_PATHWAY	0.027027027027027	0.396396396396396	0.512678044837127	1.70539239925834	13	7
BIOCARTA_DSP_PATHWAY	0.992467043314501	0.995753715498938	0.137753068707158	0.49568743046943	526	8
BIOCARTA_MELANOCYTE_PATHWAY	0.0475206611570248	0.414061974860523	-0.48669573830967	-1.60191124635946	22	7
BIOCARTA_S1P_PATHWAY	0.111332007952286	0.499857994887816	0.443018807778132	1.37111948158595	55	6
BIOCARTA_HBX_PATHWAY	0.895752895752896	0.966008024831554	0.198556285509342	0.660485432412415	463	7
BIOCARTA_MALATEX_PATHWAY	0.0112994350282486	0.310734463276836	0.534253945480631	1.92244694030318	5	8
BIOCARTA_TSP1_PATHWAY	0.351888667992048	0.76649016790347	0.34855488258421	1.07875869268389	176	6
BIOCARTA_NPP1_PATHWAY	0.350877192982456	0.76649016790347	0.38167184636226	1.07140085319725	179	5
BIOCARTA_CPSF_PATHWAY	0.781312127236581	0.908921471172962	0.245616831367549	0.760170937623294	392	6
BIOCARTA_HES_PATHWAY	0.346228239845261	0.76649016790347	0.285691510561977	1.0800170294421	178	9
BIOCARTA_TERC_PATHWAY	0.51503006012024	0.830357142857143	-0.304059079800234	-0.942998320502181	256	6
BIOCARTA_REELIN_PATHWAY	0.993865030674847	0.995753715498938	-0.172587457167902	-0.486146636095248	485	5
BIOCARTA_SAM68_PATHWAY	0.972166998011928	0.995753715498938	0.18071937094889	0.559316773594124	488	6
BIOCARTA_FBW7_PATHWAY	0.412429378531073	0.770609613708497	0.279611031404432	1.00614581575973	218	8
BIOCARTA_SUMO_PATHWAY	0.697813121272366	0.903855607837629	0.266231006269259	0.823970704830267	350	6
BIOCARTA_IFNA_PATHWAY	0.00206611570247934	0.0932203389830508	-0.74894397067028	-2.46507555968463	0	7
BIOCARTA_PKC_PATHWAY	0.411157024793388	0.770609613708497	-0.306812100786756	-1.00984191165602	198	7
BIOCARTA_PPARG_PATHWAY	0.783231083844581	0.908921471172962	-0.267861981034345	-0.7545171772881	382	5
BIOCARTA_ION_PATHWAY	0.711500974658869	0.903855607837629	0.294652960395251	0.827127901031847	364	5
BIOCARTA_PELP1_PATHWAY	0.826175869120654	0.923759302153664	-0.259717905809228	-0.731576838286838	403	5
BIOCARTA_STAT3_PATHWAY	0.154989384288747	0.580023660638837	-0.378606727243743	-1.32131005302404	72	8
BIOCARTA_EEA1_PATHWAY	0.526315789473684	0.830357142857143	0.338704279225436	0.950785490736089	269	5
BIOCARTA_CIRCADIAN_PATHWAY	0.737574552683897	0.908921471172962	0.256641164594623	0.794290658487848	370	6
BIOCARTA_RECK_PATHWAY	0.77992277992278	0.908921471172962	0.228170649785378	0.758995817738678	403	7
BIOCARTA_NOTCH_PATHWAY	0.170340681362725	0.585546092184369	-0.421102964615875	-1.30599417932907	84	6
BIOCARTA_MRP_PATHWAY	0.394683026584867	0.770609613708497	-0.365128695513587	-1.02849934739516	192	5
BIOCARTA_IFNG_PATHWAY	0.0470347648261759	0.414061974860523	-0.548744919913937	-1.54571196115943	22	5
