pathway	pval	padj	ES	NES	nMoreExtreme	size
MIR_669A_5P_MIR_669L_5P_MIR_669P_5P	0.00380952380952381	0.0115825965440327	-0.307081758300296	-2.25391388476342	1	39
MIR_10A_5P_MIR_10B_5P	0.153550863723608	0.243086950467861	-0.145103465114859	-1.3172355901205	79	59
MIR_5620_5P_MIR_7689_5P	0.676954732510288	0.750527304725233	0.275900541919031	0.849959326155637	328	6
MIR_193A_3P_MIR_193B_3P	0.00191570881226054	0.00676532105843526	-0.35338370915294	-2.87172634707371	0	48
MIR_466B_3P_MIR_466C_3P_MIR_466P_3P	0.00195694716242661	0.00676532105843526	-0.203712336844818	-3.85577179857056	0	273
MIR_883A_3P_MIR_883B_3P	0.00194931773879142	0.00676532105843526	-0.18930372993161	-2.26865288687372	0	106
MIR_26A_2_3P_MIR_26B_3P	0.00380228136882129	0.0115825965440327	-0.227980383180597	-2.18017739981254	1	67
MIR_199A_3P_MIR_199B_3P	0.00198807157057654	0.00676532105843526	-0.237284339667393	-2.62844238284813	0	91
MIR_669A_3_3P_MIR_669A_3P_MIR_669O_3P	0.00383141762452107	0.0115825965440327	-0.232925192205996	-2.12509514952613	1	61
MIR_290A_5P_MIR_293_5P	0.00196463654223969	0.00676532105843526	-0.252752001434145	-2.73985597715736	0	85
MIR_344E_5P_MIR_344H_5P	0.191938579654511	0.289250097311518	-0.156795598720036	-1.26527601938226	99	47
MIR_133A_3P_MIR_133B_3P	0.282485875706215	0.390855256595116	-0.0749003344206791	-1.14563658849697	149	173
MIR_291A_3P_MIR_294_3P	0.00193423597678917	0.00676532105843526	-0.173131076366424	-2.77848636704972	0	197
MIR_302A_3P_MIR_302B_3P	0.00194931773879142	0.00676532105843526	-0.159740154471451	-2.67340665484782	0	217
MIR_3475_5P_MIR_96_3P	0.0517241379310345	0.0999690737590846	-0.19409683351991	-1.5773024513178	26	48
MIR_199A_5P_MIR_199B_5P	0.00389105058365759	0.0115825965440327	-0.160753802194144	-1.99789614526691	1	113
MIR_344_5P_MIR_344B_5P_MIR_344C_5P_MIR_344D_1_5P_MIR_344D_3_5P	0.159844054580897	0.250747179342553	-0.229336259643522	-1.31366878660707	81	24
MIR_18A_5P_MIR_18B_5P	0.00988142292490119	0.0249916646130206	-0.182193479247172	-1.9469105154415	4	82
MIR_181B_1_3P_MIR_181B_2_3P	0.00194174757281553	0.00676532105843526	-0.206862555684622	-2.42318295272511	0	101
MIR_743A_5P_MIR_871_5P	0.00193423597678917	0.00676532105843526	-0.268512432530005	-3.50184706639678	0	123
MIR_24_1_5P_MIR_24_2_5P	0.00193423597678917	0.00676532105843526	-0.365979500944069	-2.38869585571534	0	31
MIR_148A_3P_MIR_148B_3P_MIR_152_3P	0.00194552529182879	0.00676532105843526	-0.175625505728643	-2.91586939987888	0	213
MIR_23A_3P_MIR_23B_3P	0.00196078431372549	0.00676532105843526	-0.19984038098366	-4.48040155991592	0	375
MIR_466A_5P_MIR_466P_5P	0.0211538461538462	0.0466358449734409	-0.128817705985432	-1.77098720914304	10	141
MIR_301A_5P_MIR_301B_5P	0.166666666666667	0.258393285371703	-0.171995365190986	-1.28159631448038	88	40
MIR_208A_3P_MIR_208B_3P	0.0972222222222222	0.168962813620072	-0.256223695669522	-1.41879176445478	48	23
MIR_344G_3P_MIR_7070_3P	0.709551656920078	0.77964758223723	-0.139591646714552	-0.799599633503342	363	24
MIR_328_3P_MIR_6395	0.381818181818182	0.484359897052487	0.22457931254486	1.05269307338879	188	15
MIR_450A_1_3P_MIR_450B_3P	0.00196463654223969	0.00676532105843526	-0.208328419185462	-2.25830007785617	0	85
MIR_3473B_MIR_3473E	0.94106463878327	0.953228811552501	-0.0628868949080178	-0.601387650595523	494	67
MIR_218_1_3P_MIR_496B	0.00392927308447937	0.0115825965440327	-0.204437321366563	-2.09528939569946	1	75
MIR_467C_5P_MIR_467D_5P	0.651515151515151	0.727828536186825	-0.123574452546415	-0.851863743438119	343	35
LET_7A_1_3P_LET_7C_2_3P	0.00189753320683112	0.00676532105843526	-0.240221338078249	-5.98705531321358	0	463
MIR_467B_3P_MIR_467C_3P_MIR_467D_3P_MIR_467E_3P	0.00194552529182879	0.00676532105843526	-0.213859913505537	-4.99290793885243	0	420
MIR_669D_2_3P_MIR_669L_3P	0.00194552529182879	0.00676532105843526	-0.213859913505537	-4.99290793885243	0	420
MIR_376B_5P_MIR_376C_5P	0.142045454545455	0.227167313206274	-0.193762623669166	-1.33570774974876	74	35
MIR_6360	0.131736526946108	0.213367102048723	-0.129900306943	-1.35659404314278	65	79
